Field,DS_Category,Final_Price
bb_2y_default_prob,Default Risk,4.472
bb_3y_default_prob,Default Risk,4.472
bb_4y_default_prob,Default Risk,4.472
bb_5y_default_prob,Default Risk,4.472
annualized_flag_override,Default Risk,4.472
rtg_morningstar,Security Master,2.587
rtg_morningstar_date,Security Master,2.587
rtg_kbra_undl_lt,Security Master,2.587
rtg_kbra_undl_lt_eff_dt,Security Master,2.587
rtg_kbra_undl_lt_watch,Security Master,2.587
rtg_kbra_undl_lt_watch_eff_dt,Security Master,2.587
rtg_kbra_undl_lt_outlook,Security Master,2.587
rtg_kbra_undl_lt_out_eff_dt,Security Master,2.587
rtg_kbra_undl_st,Security Master,2.587
rtg_kbra_undl_st_eff_dt,Security Master,2.587
rtg_kbra_undl_st_watch,Security Master,2.587
rtg_kbra_undl_st_watch_eff_dt,Security Master,2.587
rtg_kbra_undl_st_outlook,Security Master,2.587
rtg_kbra_undl_st_out_eff_dt,Security Master,2.587
rtg_kbra_insured_lt,Security Master,2.587
rtg_kbra_insured_lt_eff_dt,Security Master,2.587
rtg_kbra_insured_lt_watch,Security Master,2.587
rtg_kbra_insured_lt_watch_eff_dt,Security Master,2.587
rtg_kbra_insured_lt_outlook,Security Master,2.587
rtg_kbra_insured_lt_out_eff_dt,Security Master,2.587
rtg_kbra_insured_st,Security Master,2.587
rtg_kbra_insured_st_eff_dt,Security Master,2.587
rtg_kbra_insured_st_watch,Security Master,2.587
rtg_kbra_insured_st_watch_eff_dt,Security Master,2.587
rtg_kbra_insured_st_outlook,Security Master,2.587
rtg_kbra_insured_st_out_eff_dt,Security Master,2.587
rtg_kbra_program_lt,Security Master,2.587
rtg_kbra_program_lt_eff_dt,Security Master,2.587
rtg_kbra_program_lt_watch,Security Master,2.587
rtg_kbra_program_lt_watch_eff_dt,Security Master,2.587
rtg_kbra_program_lt_outlook,Security Master,2.587
rtg_kbra_program_lt_out_eff_dt,Security Master,2.587
rtg_kbra_program_st,Security Master,2.587
rtg_kbra_program_st_eff_dt,Security Master,2.587
rtg_kbra_program_st_watch,Security Master,2.587
rtg_kbra_program_st_watch_eff_dt,Security Master,2.587
rtg_kbra_program_st_outlook,Security Master,2.587
rtg_kbra_program_st_out_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_lt,Security Master,2.587
rtg_kbra_bk_enh_lt_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_lt_watch,Security Master,2.587
rtg_kbra_bk_enh_lt_watch_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_lt_out,Security Master,2.587
rtg_kbra_bk_enh_lt_out_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_st,Security Master,2.587
rtg_kbra_bk_enh_st_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_st_watch,Security Master,2.587
rtg_kbra_bk_enh_st_watch_eff_dt,Security Master,2.587
rtg_kbra_bk_enh_st_out,Security Master,2.587
rtg_kbra_bk_enh_st_out_eff_dt,Security Master,2.587
rtg_care_lt,Security Master,2.587
rtg_care_lt_date,Security Master,2.587
crisil_outlook,Security Master,2.587
crisil_outlook_dt,Security Master,2.587
care_outlook,Security Master,2.587
care_outlook_date,Security Master,2.587
rtg_ramb_outlook,Security Master,2.587
rtg_marc_outlook,Security Master,2.587
rtg_ccrc_issuer,Security Master,2.587
rtg_ccrc_issuer_date,Security Master,2.587
rtg_ccrc_issuer_watch,Security Master,2.587
rtg_ccrc_outlook,Security Master,2.587
rtg_ccrc_outlook_date,Security Master,2.587
rtg_ccrc,Security Master,2.587
rtg_ccrc_date,Security Master,2.587
rtg_ccrc_watch,Security Master,2.587
rtg_ccrc_initial,Security Master,2.587
rtg_ccrc_initial_date,Security Master,2.587
rtg_scope_issuer_credit_str,Security Master,2.587
rtg_scope_issuer_credit_str_date,Security Master,2.587
rtg_scope_issuer_credit_str_wtch,Security Master,2.587
rtg_scope_senior_unsecured,Security Master,2.587
rtg_scope_senior_unsecured_dt,Security Master,2.587
rtg_scope_senior_unsecured_wtch,Security Master,2.587
rtg_scope_subordinated,Security Master,2.587
rtg_scope_subordinated_dt,Security Master,2.587
rtg_scope_subordinated_watch,Security Master,2.587
rtg_scope_short_term,Security Master,2.587
rtg_scope_short_term_date,Security Master,2.587
rtg_scope_short_term_watch,Security Master,2.587
rtg_scope_issuer_cred_str_out,Security Master,2.587
rtg_scope_issuer_cred_str_out_dt,Security Master,2.587
rtg_scope_sen_unsec_outlook,Security Master,2.587
rtg_scope_sen_unsec_outlook_dt,Security Master,2.587
rtg_scope_sub_outlook,Security Master,2.587
rtg_scope_sub_outlook_dt,Security Master,2.587
rtg_scope_st_outlook,Security Master,2.587
rtg_scope_st_outlook_date,Security Master,2.587
rtg_scope,Security Master,2.587
rtg_scope_date,Security Master,2.587
rtg_scope_watch,Security Master,2.587
rtg_scope_lt_issue,Security Master,2.587
rtg_scope_lt_issue_dt,Security Master,2.587
rtg_scope_lt_issue_watch,Security Master,2.587
rtg_scope_st_issue,Security Master,2.587
rtg_scope_st_issue_dt,Security Master,2.587
rtg_scope_st_issue_watch,Security Master,2.587
rtg_scope_initial,Security Master,2.587
rtg_scope_initial_date,Security Master,2.587
rtg_scope_lt_initial,Security Master,2.587
rtg_scope_lt_initial_dt,Security Master,2.587
rtg_scope_st_initial,Security Master,2.587
rtg_scope_st_initial_dt,Security Master,2.587
spread_risk_scr_rating,Security Master,2.587
rsk_bb_5y_imp_bnd_sprd_iss_lvl,Default Risk,4.472
rsk_bb_5y_mkt_bnd_sprd_iss_lvl,Default Risk,4.472
rsk_bb_iss_5y_default_risk,Default Risk,4.472
rsk_bb_iss_5y_dflt_risk_prior,Default Risk,4.472
rsk_bb_iss_5y_dflt_risk_chg_dt,Default Risk,4.472
rsk_bb_iss_5y_mkt_dflt_risk,Default Risk,4.472
rsk_bb_iss_5y_mkt_dflt_rs_prior,Default Risk,4.472
rsk_bb_iss_5y_mkt_dflt_rs_chg_dt,Default Risk,4.472
rtg_kbra_issuer,Security Master,2.587
rtg_kbra_issuer_effective_dt,Security Master,2.587
rtg_kbra_senior_secured,Security Master,2.587
rtg_kbra_senior_secured_eff_dt,Security Master,2.587
rtg_kbra_senior_unsecured,Security Master,2.587
rtg_kbra_senior_unsecured_eff_dt,Security Master,2.587
rtg_kbra_sub_secd_debt,Security Master,2.587
rtg_kbra_sub_secd_debt_eff_dt,Security Master,2.587
rtg_kbra_jr_sub_secd,Security Master,2.587
rtg_kbra_jr_sub_secd_eff_dt,Security Master,2.587
rtg_kbra_preferred_stock,Security Master,2.587
rtg_kbra_preferred_stock_eff_dt,Security Master,2.587
rtg_kbra_sub_unsec_debt,Security Master,2.587
rtg_kbra_sub_unsec_debt_eff_dt,Security Master,2.587
rtg_kbra_lt_bank_deposit,Security Master,2.587
rtg_kbra_lt_bank_deposit_eff_dt,Security Master,2.587
rtg_kbra_jr_sub_unsecured,Security Master,2.587
rtg_kbra_jr_sub_unsecured_eff_dt,Security Master,2.587
rtg_kbra_cvt_bond,Security Master,2.587
rtg_kbra_cvt_bond_eff_dt,Security Master,2.587
rtg_kbra_finl_strength,Security Master,2.587
rtg_kbra_finl_strength_eff_dt,Security Master,2.587
rtg_kbra_st_debt,Security Master,2.587
rtg_kbra_st_debt_eff_dt,Security Master,2.587
rtg_kbra_st_bank_deposit,Security Master,2.587
rtg_kbra_st_bank_deposit_eff_dt,Security Master,2.587
rtg_kbra_outlook,Security Master,2.587
rtg_kbra_outlook_effective_dt,Security Master,2.587
rtg_mdy_base_cred_assess,Security Master,2.587
rtg_mdy_base_cred_assess_dt,Security Master,2.587
rtg_mdy_adj_base_cred_assess,Security Master,2.587
rtg_mdy_adj_base_cred_assess_dt,Security Master,2.587
rtg_mdy_lt_cra,Security Master,2.587
rtg_mdy_lt_cra_dt,Security Master,2.587
rtg_mdy_st_cra,Security Master,2.587
rtg_mdy_st_cra_dt,Security Master,2.587
rtg_mdy_st_frgn_bank_deposit,Security Master,2.587
rtg_mdy_st_frgn_bank_deposit_dt,Security Master,2.587
rtg_mdy_st_dom_bank_deposit,Security Master,2.587
rtg_mdy_st_dom_bank_deposit_dt,Security Master,2.587
rtg_mdy_par_levl_cfr_comp_name,Security Master,2.587
rtg_mdy_par_levl_cfr,Security Master,2.587
rtg_mdy_par_levl_cfr_dt,Security Master,2.587
rtg_mdy_lt_standard_dt,Security Master,2.587
rtg_mdy_st_standard_dt,Security Master,2.587
rtg_mdy_lt_standard_watch,Security Master,2.587
rtg_mdy_lt_standard_watch_dt,Security Master,2.587
rtg_mdy_st_standard_watch,Security Master,2.587
rtg_mdy_st_standard_watch_dt,Security Master,2.587
rtg_mdy_lt_standard_affirm_dt,Security Master,2.587
rtg_mdy_st_standard_affirm_dt,Security Master,2.587
rtg_mdy_lt_insured_watch_dt,Security Master,2.587
rtg_mdy_lt_insured_affirm_dt,Security Master,2.587
rtg_mdy_lt_enhanced_watch_dt,Security Master,2.587
rtg_mdy_st_enhanced_watch_dt,Security Master,2.587
rtg_mdy_lt_enhanced_affirm_dt,Security Master,2.587
rtg_mdy_st_enhanced_affirm_dt,Security Master,2.587
rtg_mdy_lt_undl_watch_dt,Security Master,2.587
rtg_mdy_st_undl_watch_dt,Security Master,2.587
rtg_mdy_lt_undl_affirm_dt,Security Master,2.587
rtg_mdy_st_undl_affirm_dt,Security Master,2.587
rtg_mdy_endorsement_ind_dt,Security Master,2.587
rtg_mdy_wthdrl_reason_cd_dt,Security Master,2.587
rtg_mdy_unsolicited_ind_dt,Security Master,2.587
rtg_mdy_participating_ind,Security Master,2.587
rtg_mdy_participating_ind_dt,Security Master,2.587
rtg_mdy_solicitation_location,Security Master,2.587
rtg_mdy_undl_endorsement_ind,Security Master,2.587
rtg_mdy_undl_endorsement_ind_dt,Security Master,2.587
rtg_mdy_enh_endorsement_ind,Security Master,2.587
rtg_mdy_enh_endorsement_ind_dt,Security Master,2.587
rtg_mdy_insr_endorsement_ind,Security Master,2.587
rtg_mdy_insr_endorsement_ind_dt,Security Master,2.587
rtg_mdy_undl_office_code,Security Master,2.587
rtg_mdy_enh_office_code,Security Master,2.587
rtg_mdy_insr_office_code,Security Master,2.587
rtg_mdy_undl_wthdrl_reason_cd,Security Master,2.587
rtg_mdy_undl_wthdrl_reason_cd_dt,Security Master,2.587
rtg_mdy_enh_wthdrl_reason_cd,Security Master,2.587
rtg_mdy_enh_wthdrl_reason_cd_dt,Security Master,2.587
rtg_mdy_insr_wthdrl_reason_cd,Security Master,2.587
rtg_mdy_insr_wthdrl_reason_cd_dt,Security Master,2.587
rtg_mdy_undl_unsolicited_ind,Security Master,2.587
rtg_mdy_undl_unsolicited_ind_dt,Security Master,2.587
rtg_mdy_enh_unsolicited_ind,Security Master,2.587
rtg_mdy_enh_unsolicited_ind_dt,Security Master,2.587
rtg_mdy_insr_unsolicited_ind,Security Master,2.587
rtg_mdy_insr_unsolicited_ind_dt,Security Master,2.587
rtg_mdy_undl_part_ind,Security Master,2.587
rtg_mdy_undl_part_ind_dt,Security Master,2.587
rtg_mdy_enhanced_part_ind,Security Master,2.587
rtg_mdy_enhanced_part_ind_dt,Security Master,2.587
rtg_mdy_insured_part_ind,Security Master,2.587
rtg_mdy_insured_part_ind_dt,Security Master,2.587
rtg_mdy_undl_solicitation_loc,Security Master,2.587
rtg_mdy_enh_solicitation_loc,Security Master,2.587
rtg_mdy_insr_solicitation_loc,Security Master,2.587
rtg_s&p_lt_watch,Security Master,2.587
rtg_s&p_lt_watch_effective_dt,Security Master,2.587
rtg_s&p_st_watch,Security Master,2.587
rtg_s&p_st_watch_effective_dt,Security Master,2.587
rtg_s&p_undl_cr_prog_wtch_eff_dt,Security Master,2.587
rtg_s&p_undl_cr_prog_out_eff_dt,Security Master,2.587
rtg_creditreform_sf_indicator,Security Master,2.587
rtg_s&p_underlying_out_eff_dt,Security Master,2.587
rtg_s&p_underlying_watch_eff_dt,Security Master,2.587
bloomberg_issuer_default_score,Default Risk,4.472
rtg_sp_underlying_credit_prog,Security Master,2.587
rtg_sp_undl_rtg_cred_prog_eff_dt,Security Master,2.587
rtg_sp_underlying_cred_prog_wtch,Security Master,2.587
rtg_sp_underlying_cred_prog_out,Security Master,2.587
rtg_sp_st_underlying,Security Master,2.587
rtg_sp_st_underlying_eff_dt,Security Master,2.587
rtg_sp_st_underlying_watch,Security Master,2.587
rtg_sp_st_underlying_wtch_eff_dt,Security Master,2.587
rtg_creditreform_lt_issuer,Security Master,2.587
rtg_creditreform_lt_issuer_dt,Security Master,2.587
rtg_creditreform_lt_issuer_watch,Security Master,2.587
rtg_creditreform_fc_lt_debt,Security Master,2.587
rtg_creditreform_fc_lt_debt_dt,Security Master,2.587
rtg_creditreform_fc_lt_debt_wtch,Security Master,2.587
rtg_creditreform_lc_lt_debt,Security Master,2.587
rtg_creditreform_lc_lt_debt_dt,Security Master,2.587
rtg_creditreform_lc_lt_debt_wtch,Security Master,2.587
rtg_creditreform_sen_secured,Security Master,2.587
rtg_creditreform_sen_sec_date,Security Master,2.587
rtg_creditreform_sen_sec_watch,Security Master,2.587
rtg_creditreform_sen_unsec,Security Master,2.587
rtg_creditreform_sen_unsec_date,Security Master,2.587
rtg_creditreform_sen_unsec_watch,Security Master,2.587
rtg_creditreform_subord,Security Master,2.587
rtg_creditreform_subord_date,Security Master,2.587
rtg_creditreform_subord_watch,Security Master,2.587
rtg_creditreform_st_issuer,Security Master,2.587
rtg_creditreform_st_issuer_date,Security Master,2.587
rtg_creditreform_st_issuer_watch,Security Master,2.587
rtg_creditreform_outlook,Security Master,2.587
rtg_creditreform_outlook_date,Security Master,2.587
rtg_creditreform_issue_level,Security Master,2.587
rtg_creditreform_iss_level_date,Security Master,2.587
rtg_creditreform_iss_level_watch,Security Master,2.587
rtg_creditreform_lt_iss_lvl,Security Master,2.587
rtg_creditreform_lt_iss_lvl_dt,Security Master,2.587
rtg_creditreform_lt_iss_lvl_wtch,Security Master,2.587
rtg_creditreform_st_iss_lvl,Security Master,2.587
rtg_creditreform_st_iss_lvl_dt,Security Master,2.587
rtg_creditreform_st_iss_lvl_wtch,Security Master,2.587
rtg_cra_initial_issue_level,Security Master,2.587
rtg_cra_initial_issue_level_dt,Security Master,2.587
rtg_cra_initial_issue_level_wtch,Security Master,2.587
rtg_cra_lt_initial_issue_level,Security Master,2.587
rtg_cra_lt_init_issue_level_dt,Security Master,2.587
rtg_cra_lt_init_issue_level_wtch,Security Master,2.587
rtg_cra_st_initial_issue_level,Security Master,2.587
rtg_cra_st_init_issue_level_dt,Security Master,2.587
rtg_cra_st_init_issue_level_wtch,Security Master,2.587
rtg_hr_global,Security Master,2.587
rtg_hr_global_eff_dt,Security Master,2.587
rtg_hr_global_watch,Security Master,2.587
rtg_hr_global_watch_eff_dt,Security Master,2.587
rtg_hr_global_initial,Security Master,2.587
rtg_hr_global_initial_dt,Security Master,2.587
bloomberg_recovery_rate,Default Risk,4.472
bloomberg_loss_given_default,Default Risk,4.472
bloomberg_default_probability,Expected Credit Loss,4.472
rtg_mdy_sen_sen_unsecured,Security Master,2.587
rtg_mdy_jr_sen_unsecured,Security Master,2.587
rtg_mdy_sen_sen_unsecured_dt,Security Master,2.587
rtg_mdy_jr_sen_unsecured_dt,Security Master,2.587
rtg_mdy_sen_sen_unsec_watch,Security Master,2.587
rtg_mdy_jr_sen_unsec_watch,Security Master,2.587
repo_reporate,Derived - Intraday,1.183
repo_face_amt,Security Master,2.587
repo_day_cnt,Derived - End of Day,1.014
repo_fix_prc_yld,Derived - Intraday,1.183
repo_yld_flag,Derived - Intraday,1.183
repo_yld_conv,Derived - Intraday,1.183
repo_settle_price,Derived - Intraday,1.183
repo_settle_yld,Derived - Intraday,1.183
repo_settle_principal,Derived - End of Day,1.014
repo_settle_accrued,Derived - End of Day,1.014
repo_settle_total,Derived - End of Day,1.014
repo_term_date,Security Master,2.587
repo_term_days,Security Master,2.587
repo_term_date_bmped,Derived - Intraday,1.183
repo_forward_price,Derived - Intraday,1.183
repo_forward_yld,Derived - Intraday,1.183
repo_term_principal,Derived - Intraday,1.183
repo_term_coupon,Derived - Intraday,1.183
repo_term_accrued,Derived - Intraday,1.183
repo_term_interest_on_cpn,Derived - Intraday,1.183
repo_term_total,Derived - Intraday,1.183
repo_price_drop,Derived - Intraday,1.183
repo_net_p_l,Derived - Intraday,1.183
repo_funding_cost,Derived - Intraday,1.183
repo_net_income,Derived - Intraday,1.183
repo_adj_term_money,Derived - Intraday,1.183
repo_error_msg,Derived - Intraday,1.183
repo_implied_reporate,Derived - Intraday,1.183
accrued_interest_to_date,Derived - End of Day,1.014
generalized_collat_bkt_ind,Security Master,2.587
generalized_collat_bkt_elig_list,Security Master,2.587
repo_exclude_accrued_interest,Derived - Intraday,1.183
pretax_inc,Fundamentals,2.275
ebit,Fundamentals,2.275
chng_work_cap,Fundamentals,2.275
bs_tot_invest_asset,Fundamentals,2.275
bs_tot_liab2,Fundamentals,2.275
bs_tot_cap,Fundamentals,2.275
total_equity,Fundamentals,2.275
cf_free_cash_flow,Fundamentals,2.275
ebitda,Fundamentals,2.275
tot_common_eqy,Fundamentals,2.275
tot_int_exp,Fundamentals,2.275
excess_cash_flow,Fundamentals,2.275
num_days_in_per,Fundamentals,2.275
capital_expend,Fundamentals,2.275
bs_tot_non_cur_asset,Fundamentals,2.275
net_int_inc,Fundamentals,2.275
cf_net_bank_inc,Fundamentals,2.275
eps_annualized,Fundamentals,2.275
revenue_per_sh,Fundamentals,2.275
book_val_per_sh,Fundamentals,2.275
free_cash_flow_per_sh,Fundamentals,2.275
cash_flow_per_sh,Fundamentals,2.275
oper_inc_per_sh,Fundamentals,2.275
cont_inc_per_sh,Fundamentals,2.275
eqy_dps,Fundamentals,2.275
oper_margin,Fundamentals,2.275
pretax_margin,Fundamentals,2.275
return_on_asset,Fundamentals,2.275
return_com_eqy,Fundamentals,2.275
return_on_cap,Fundamentals,2.275
oper_inc_to_tot_cap,Fundamentals,2.275
sales_growth,Fundamentals,2.275
oper_inc_growth,Fundamentals,2.275
net_inc_growth,Fundamentals,2.275
eff_tax_rate,Fundamentals,2.275
eff_int_rate,Fundamentals,2.275
asset_growth,Fundamentals,2.275
tot_debt_to_tot_asset,Fundamentals,2.275
tot_debt_to_com_eqy,Fundamentals,2.275
lt_debt_to_com_eqy,Fundamentals,2.275
com_eqy_to_tot_asset,Fundamentals,2.275
tot_debt_to_tot_cap,Fundamentals,2.275
com_eqy_to_tot_cap,Fundamentals,2.275
lt_debt_to_tot_cap,Fundamentals,2.275
cash_dvd_coverage,Fundamentals,2.275
dvd_payout_ratio,Fundamentals,2.275
net_worth_growth,Fundamentals,2.275
ebt_plus_int_exp_to_int_exp,Fundamentals,2.275
tot_debt_to_ebitda,Fundamentals,2.275
cur_ratio,Fundamentals,2.275
quick_ratio,Fundamentals,2.275
acct_rcv_turn,Fundamentals,2.275
invent_turn,Fundamentals,2.275
gross_margin,Fundamentals,2.275
ebitda_to_tot_int_exp,Fundamentals,2.275
interest_coverage_ratio,Fundamentals,2.275
eps_growth,Fundamentals,2.275
bvps_growth,Fundamentals,2.275
cash_gen_to_cash_req,Fundamentals,2.275
cash_flow_to_net_inc,Fundamentals,2.275
tot_loan_to_tot_cap,Fundamentals,2.275
tot_dpst_to_tot_cap,Fundamentals,2.275
non_perform_asset_to_tot_loan,Fundamentals,2.275
rsrv_for_loan_loss_to_tot_loan,Fundamentals,2.275
prov_for_loan_loss_to_tot_loan,FundamentalsIndustrySpecific,1.742
act_loan_loss_to_prov_loan_loss,Fundamentals,2.275
int_invest_inc_to_invest_asset,Fundamentals,2.275
eff_of_earn_asset,Fundamentals,2.275
int_exp_to_tot_dpst,Fundamentals,2.275
int_exp_to_tot_debt,Fundamentals,2.275
non_invest_inc_to_tot_rev,Fundamentals,2.275
invest_inc_to_tot_rev,Fundamentals,2.275
total_kwh,Fundamentals,2.275
dvd_payout_ex_afudc,Fundamentals,2.275
tot_oper_exp_growth_rt,Fundamentals,2.275
internal_cash_gen,Fundamentals,2.275
cash_const_internal_fnc,Fundamentals,2.275
inc_bef_xo_less_min_int_pref_dvd,Fundamentals,2.275
cwip_pct_of_tot_plant,Fundamentals,2.275
net_plant_to_tot_rev,Fundamentals,2.275
avg_rev_per_kwh,Fundamentals,2.275
avg_rev_per_therm,Fundamentals,2.275
